t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man
2.660000000000000000e+02, 5.000000000000000000e+01, 3.237487173090183035e+01, 1.796961713850726028e+01, -3.444888694090915138e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.685000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.670000000000000000e+02, 5.000000000000000711e+01, 3.020145376854759434e+01, 2.207131520595414642e+01, -2.272768974501740313e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.732999999999999829e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.680000000000000000e+02, 5.000000000000000000e+01, 3.223903310825468083e+01, 1.797325898227963847e+01, -2.122920905343177456e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.688000000000000256e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.690000000000000000e+02, 5.000000000000000000e+01, 2.943170157354712302e+01, 2.329393815368457155e+01, -2.725639727231693232e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.750000000000000000e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.700000000000000000e+02, 5.000000000000000000e+01, 3.047313101384185430e+01, 2.104710827317192567e+01, -1.520239287013779084e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.727000000000000313e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.710000000000000000e+02, 5.000000000000000000e+01, 3.133344229060709907e+01, 1.926223658367720404e+01, -5.956788742843027729e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.707999999999999829e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.720000000000000000e+02, 5.000000000000000000e+01, 3.002033560501807585e+01, 2.170261480153803291e+01, -1.722950406556108094e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.736999999999999744e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.730000000000000000e+02, 5.000000000000000000e+01, 3.178623769943090593e+01, 1.817499229433543206e+01, 3.877000623366066989e-02, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.697999999999999687e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.740000000000000000e+02, 5.000000000000000000e+01, 3.251071035354897276e+01, 1.680035460859311058e+01, 6.889350378579179868e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.682000000000000028e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.750000000000000000e+02, 5.000000000000000000e+01, 2.902418570560568511e+01, 2.350103674860945446e+01, -2.525222454215138690e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.759000000000000341e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.760000000000000000e+02, 5.000000000000000000e+01, 2.698660636589859507e+01, 2.713197110615382712e+01, -4.118577472052421307e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.803999999999999915e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.770000000000000000e+02, 5.000000000000000000e+01, 2.870722891942905619e+01, 2.345726639561556226e+01, -2.164495315044620227e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.765999999999999659e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.780000000000000000e+02, 5.000000000000000000e+01, 2.943170157354712302e+01, 2.186812365630115096e+01, -1.299825229848274866e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.750000000000000000e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.790000000000000000e+02, 5.000000000000000000e+01, 3.033729239119474030e+01, 2.001856022790439482e+01, -3.558526190991355698e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.729999999999999716e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.800000000000000000e+02, 5.000000000000000000e+01, 2.857139029678191022e+01, 2.334379505620262663e+01, -1.915185352984536848e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.768999999999999773e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.810000000000000000e+02, 5.000000000000000000e+01, 3.033729239119474030e+01, 1.979745697848574437e+01, -1.347493696804853425e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.729999999999999716e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.820000000000000000e+02, 5.000000000000000000e+01, 2.843555167413476426e+01, 2.340267022813581832e+01, -1.838221902270582353e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.771999999999999886e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.830000000000000000e+02, 5.000000000000000000e+01, 2.902418570560568511e+01, 2.210374504538173213e+01, -1.127930750987417241e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.759000000000000341e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.840000000000000000e+02, 5.000000000000000711e+01, 2.798275626531095739e+01, 2.397539980109613822e+01, -1.958156066407094276e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.782000000000000028e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.850000000000000000e+02, 5.000000000000000000e+01, 2.757524039736955146e+01, 2.456011493365810949e+01, -2.135355331027660952e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.790999999999999659e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.860000000000000000e+02, 5.000000000000000000e+01, 2.888834708295857112e+01, 2.185384924738391632e+01, -7.421963303424878866e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.761999999999999744e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.870000000000000000e+02, 4.999999999999999289e+01, 2.811859488795809980e+01, 2.324615366274051098e+01, -1.364748550698612561e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.778999999999999915e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.880000000000000000e+02, 5.000000000000000000e+01, 2.739412223384000100e+01, 2.449169700112082992e+01, -1.885819234960832036e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.795000000000000284e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.890000000000000000e+02, 5.000000000000000000e+01, 2.680548820236908014e+01, 2.542805775010848279e+01, -2.233545952477561602e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.807999999999999829e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.900000000000000000e+02, 5.000000000000000000e+01, 2.712244498854574104e+01, 2.460754928252277551e+01, -1.729994271068518330e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.800999999999999801e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.910000000000000000e+02, 5.000000000000000000e+01, 2.712244498854574104e+01, 2.443912085485630925e+01, -1.561565843402049625e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.800999999999999801e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.920000000000000000e+02, 5.000000000000000000e+01, 2.698660636589859507e+01, 2.454554254404165903e+01, -1.532148909940255654e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.803999999999999915e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.930000000000000000e+02, 5.000000000000000000e+01, 2.961281973707664150e+01, 1.939963150526546087e+01, 9.875487576578976245e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.746000000000000085e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.940000000000000000e+02, 5.000000000000000000e+01, 2.902418570560568511e+01, 2.061573702635870120e+01, 3.600772680356120192e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.759000000000000341e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.950000000000000000e+02, 5.000000000000000000e+01, 2.608101554825098134e+01, 2.625059311297541953e+01, -2.331608661226399537e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.824000000000000199e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.960000000000000000e+02, 5.000000000000000000e+01, 2.798275626531095739e+01, 2.240526068365219814e+01, -3.880169489631568602e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.782000000000000028e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.970000000000000000e+02, 5.000000000000000000e+01, 2.811859488795809980e+01, 2.210903191255041023e+01, -2.276268005085102519e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.778999999999999915e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.980000000000000000e+02, 5.000000000000000000e+01, 2.114554559207155648e+01, 3.535408855676706708e+01, -6.499634148838623560e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.932999999999999829e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.990000000000000000e+02, 4.999999999999999289e+01, 2.580933830295672138e+01, 2.584776966055090952e+01, -1.657107963507632675e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.829999999999999716e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.000000000000000000e+02, 5.000000000000000000e+01, 2.522070427148576499e+01, 2.680639723462855528e+01, -2.027101506114319829e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.842999999999999972e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.010000000000000000e+02, 5.000000000000000000e+01, 2.784691764266381142e+01, 2.161229870243855089e+01, 5.407836548976381330e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.785000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.020000000000000000e+02, 5.000000000000000000e+01, 2.476790886266195812e+01, 2.752320026094198369e+01, -2.291109123603942255e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.853000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.030000000000000000e+02, 5.000000000000000000e+01, 2.771107902001666545e+01, 2.170034317071133145e+01, 5.885778092720030941e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.788000000000000256e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.040000000000000000e+02, 5.000000000000000711e+01, 2.476790886266195812e+01, 2.735744556618872281e+01, -2.125354428850680044e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.853000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.050000000000000000e+02, 5.000000000000000711e+01, 2.535654289413291096e+01, 2.603056579376190882e+01, -1.387108687894818004e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.839999999999999858e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.060000000000000000e+02, 5.000000000000000000e+01, 2.494902702619147661e+01, 2.667087683996038905e+01, -1.619903866151865213e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.849000000000000199e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.070000000000000000e+02, 5.000000000000000000e+01, 2.549238151678005693e+01, 2.547935738532457606e+01, -9.717389021046329844e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.836999999999999744e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.080000000000000000e+02, 5.000000000000000000e+01, 2.476790886266195812e+01, 2.676316327652222427e+01, -1.531072139184181502e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.853000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.090000000000000000e+02, 5.000000000000000000e+01, 2.436039299472055220e+01, 2.738945835853648347e+01, -1.749851353257035225e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.861999999999999744e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.100000000000000000e+02, 5.000000000000000000e+01, 2.508486564883862258e+01, 2.584068444106917184e+01, -9.255500899077954147e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.846000000000000085e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.110000000000000000e+02, 5.000000000000000000e+01, 2.626213371178049627e+01, 2.351065502201245394e+01, 2.272112662070487898e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.820000000000000284e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.120000000000000000e+02, 5.000000000000000000e+01, 2.331896355442579249e+01, 2.913257556765509904e+01, -2.451539122080891531e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.885000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.130000000000000000e+02, 5.000000000000000000e+01, 2.494902702619147661e+01, 2.579247156612837344e+01, -7.414985923198511575e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.849000000000000199e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.140000000000000000e+02, 5.000000000000000000e+01, 2.318312493177864653e+01, 2.908016075280702495e+01, -2.263285684585669699e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.888000000000000256e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.150000000000000000e+02, 5.000000000000000000e+01, 1.983243890648253327e+01, 3.523496889629716833e+01, -5.067407802779699821e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.961999999999999744e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.160000000000000000e+02, 5.000000000000000000e+01, 2.200585686883676928e+01, 3.060638050185101378e+01, -2.612237370687783056e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.914000000000000057e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.170000000000000000e+02, 5.000000000000000000e+01, 2.304728630913153253e+01, 2.837059122472398442e+01, -1.417877533855517846e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.890999999999999659e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.180000000000000000e+02, 5.000000000000000000e+01, 2.535654289413291096e+01, 2.383886075368738844e+01, 8.045963521796994922e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.839999999999999858e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.190000000000000000e+02, 5.000000000000000000e+01, 2.449623161736766619e+01, 2.555405902500930182e+01, -5.029064237696767581e-02, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.859000000000000341e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.200000000000000000e+02, 4.999999999999999289e+01, 2.304728630913153253e+01, 2.830598733508222864e+01, -1.353273644213761617e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.890999999999999659e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.210000000000000000e+02, 5.000000000000000000e+01, 2.273032952295486808e+01, 2.877729095552074767e+01, -1.507620478475614423e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.897999999999999687e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.220000000000000000e+02, 5.000000000000000000e+01, 2.286616814560198208e+01, 2.837206005346447668e+01, -1.238228199066458313e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.895000000000000284e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.230000000000000000e+02, 5.000000000000000000e+01, 2.286616814560198208e+01, 2.825150888624457934e+01, -1.117677031846560087e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.895000000000000284e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.240000000000000000e+02, 5.000000000000000000e+01, 2.286616814560198208e+01, 2.814269431485494621e+01, -1.008862460456926957e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.895000000000000284e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.250000000000000000e+02, 5.000000000000000000e+01, 2.232281365501343373e+01, 2.907828287625148889e+01, -1.401096531264922618e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.907000000000000028e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.260000000000000000e+02, 4.999999999999999289e+01, 2.476790886266195812e+01, 2.428973387011387786e+01, 9.423572672241624648e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.853000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.270000000000000000e+02, 5.000000000000000000e+01, 2.200585686883676928e+01, 2.963667639153288391e+01, -1.642533260369653192e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.914000000000000057e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.280000000000000000e+02, 5.000000000000000711e+01, 2.173417962354247734e+01, 2.999366756804385403e+01, -1.727847191586331155e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.920000000000000284e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.290000000000000000e+02, 5.000000000000000000e+01, 2.390759758589674533e+01, 2.569021143111243433e+01, 4.021909829908192346e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.871999999999999886e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.300000000000000000e+02, 5.000000000000000000e+01, 2.100970696942441052e+01, 3.124301685065429623e+01, -2.252723820078705863e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.935999999999999943e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.310000000000000000e+02, 5.000000000000000000e+01, 2.363592034060245339e+01, 2.602695222746445580e+01, 3.371274319330916924e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.878000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.320000000000000000e+02, 5.000000000000000000e+01, 1.910796625236443447e+01, 3.467485076127953647e+01, -3.782817013643973603e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.978000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.330000000000000000e+02, 5.000000000000000000e+01, 2.128138421471870245e+01, 3.017132729359480336e+01, -1.452711508313504263e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.929999999999999716e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.340000000000000000e+02, 5.000000000000000000e+01, 2.069275018324774607e+01, 3.114985445586454205e+01, -1.842604639112286335e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.942999999999999972e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.350000000000000000e+02, 5.000000000000000711e+01, 2.082858880589489203e+01, 3.071201023455463996e+01, -1.540599040449530222e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.939999999999999858e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.360000000000000000e+02, 5.000000000000000000e+01, 2.155306146001296241e+01, 2.918360866086969807e+01, -7.366701208826614833e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.924000000000000199e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.370000000000000000e+02, 5.000000000000000000e+01, 1.820237543471684916e+01, 3.548704472951872191e+01, -3.689420164235568844e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.997999999999999687e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.380000000000000000e+02, 5.000000000000000000e+01, 2.069275018324774607e+01, 3.038955881462873876e+01, -1.082308997876483492e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.942999999999999972e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.390000000000000000e+02, 5.000000000000000711e+01, 2.259449090030772211e+01, 2.666585544587594114e+01, 7.396536538163378527e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.900999999999999801e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.400000000000000000e+02, 5.000000000000000711e+01, 2.042107293795345768e+01, 3.087310323889534658e+01, -1.294176176848803816e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.949000000000000199e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.410000000000000000e+02, 5.000000000000000000e+01, 2.128138421471870245e+01, 2.911024055534661770e+01, -3.916247700653189279e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.929999999999999716e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.420000000000000000e+02, 5.000000000000000711e+01, 1.675343012648068353e+01, 3.768718938164315801e+01, -4.440619508123839765e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.029999999999999716e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.430000000000000000e+02, 5.000000000000000711e+01, 1.996827752912964726e+01, 3.113815610693224301e+01, -1.106433636061889381e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.959000000000000341e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.440000000000000000e+02, 4.999999999999999289e+01, 1.969660028383538730e+01, 3.154734076078858251e+01, -1.243941044623970038e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.964999999999999858e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.450000000000000000e+02, 4.999999999999999289e+01, 2.141722283736581645e+01, 2.815250431437213763e+01, 4.302728482620457040e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.927000000000000313e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.460000000000000000e+02, 5.000000000000000000e+01, 2.082858880589489203e+01, 2.931435468169653191e+01, -1.429434875914227798e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.939999999999999858e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.470000000000000000e+02, 5.000000000000000000e+01, 2.128138421471870245e+01, 2.843893036388961448e+01, 2.796854213916827869e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.929999999999999716e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.480000000000000000e+02, 5.000000000000000000e+01, 2.214169549148391525e+01, 2.682929537524686836e+01, 1.029009133269216170e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.910999999999999943e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.490000000000000000e+02, 5.000000000000000000e+01, 1.937964349765872640e+01, 3.218467413128028909e+01, -1.564317628939017712e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.971999999999999886e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.500000000000000000e+02, 5.000000000000000000e+01, 2.214169549148391525e+01, 2.677717892044122294e+01, 1.081125588074861366e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.910999999999999943e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.510000000000000000e+02, 5.000000000000000711e+01, 1.865517084354062760e+01, 3.351604386766298660e+01, -2.171214711203613312e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.988000000000000256e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.520000000000000000e+02, 5.000000000000000000e+01, 1.892684808883491954e+01, 3.278775459779386381e+01, -1.714602686628781569e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.982000000000000028e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.530000000000000000e+02, 5.000000000000000000e+01, 1.734206415795160439e+01, 3.563610145348853564e+01, -2.978165611440138250e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.017000000000000171e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.540000000000000000e+02, 5.000000000000000000e+01, 2.082858880589489203e+01, 2.871254487248556231e+01, 4.588663216195447703e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.939999999999999858e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.550000000000000000e+02, 5.000000000000000000e+01, 1.734206415795160439e+01, 3.539082802958080265e+01, -2.732892187532407480e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.017000000000000171e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.560000000000000000e+02, 4.999999999999999289e+01, 1.951548212030587237e+01, 3.098952292792611019e+01, -5.050050482319827783e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.968999999999999773e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.570000000000000000e+02, 5.000000000000000711e+01, 1.851933222089351361e+01, 3.283567359103183492e+01, -1.355005811925346970e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.990999999999999659e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.580000000000000000e+02, 5.000000000000000000e+01, 1.910796625236443447e+01, 3.158379326136256182e+01, -6.917595137269946237e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.978000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.590000000000000000e+02, 4.999999999999999289e+01, 1.747790278059875035e+01, 3.461787263854859731e+01, -2.095775419147351215e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.014000000000000057e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.600000000000000000e+02, 5.000000000000000711e+01, 1.851933222089351361e+01, 3.243236495824662313e+01, -9.516971791401346303e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.990999999999999659e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.610000000000000000e+02, 5.000000000000000000e+01, 1.851933222089351361e+01, 3.233970981933787670e+01, -8.590420402313897474e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.990999999999999659e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.620000000000000000e+02, 5.000000000000000000e+01, 1.485168940942070748e+01, 3.923428738627168855e+01, -4.085976795692394248e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.071999999999999886e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.630000000000000000e+02, 4.999999999999999289e+01, 1.865517084354062760e+01, 3.159982139251956568e+01, -2.549922360601950544e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.988000000000000256e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.640000000000000000e+02, 5.000000000000000000e+01, 1.983243890648253327e+01, 2.933507600756146516e+01, 8.324850859560011251e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.961999999999999744e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.650000000000000000e+02, 5.000000000000000711e+01, 1.910796625236443447e+01, 3.079453716799852359e+01, 9.749657963704227992e-02, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.978000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.660000000000000000e+02, 5.000000000000000711e+01, 1.806653681206970319e+01, 3.278549682660669617e+01, -8.520336386763976977e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.000999999999999801e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.670000000000000000e+02, 5.000000000000000000e+01, 1.910796625236443447e+01, 3.072107710365299837e+01, 1.709566439825656037e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.978000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.680000000000000000e+02, 5.000000000000000000e+01, 1.879100946618777357e+01, 3.134077642408649211e+01, -1.317858902742658767e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.985000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.690000000000000000e+02, 5.000000000000000000e+01, 1.951548212030587237e+01, 2.994953379232869040e+01, 5.349840873654383433e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.968999999999999773e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.700000000000000000e+02, 5.000000000000000000e+01, 1.793069818942255722e+01, 3.301689545609501408e+01, -9.475936455175708595e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.003999999999999915e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.710000000000000000e+02, 5.000000000000000000e+01, 1.734206415795160439e+01, 3.404459977972287277e+01, -1.386663937674476710e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.017000000000000171e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.720000000000000000e+02, 5.000000000000000000e+01, 1.937964349765872640e+01, 3.003281278860938386e+01, 5.875437137318899605e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.971999999999999886e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.730000000000000000e+02, 5.000000000000000000e+01, 1.707038691265734442e+01, 3.448370378976997586e+01, -1.554090702427316284e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.022999999999999687e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
