t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man
4.420000000000000000e+02, 5.000000000000000000e+01, 1.412721675530260690e+01, 3.658669858242789985e+01, -7.139153377305073045e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.088000000000000256e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.430000000000000000e+02, 5.000000000000000000e+01, 1.458001216412641554e+01, 3.565568570426041362e+01, -2.356978683868271585e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.078000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.440000000000000000e+02, 5.000000000000000000e+01, 1.412721675530260690e+01, 3.649424633453758560e+01, -6.214630898401891645e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.088000000000000256e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.450000000000000000e+02, 5.000000000000000000e+01, 1.399137813265549468e+01, 3.669219435492253467e+01, -6.835724875780320176e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.090999999999999659e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.460000000000000000e+02, 5.000000000000000000e+01, 1.326690547853739410e+01, 3.800405549284364781e+01, -1.270960971381040139e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.107000000000000028e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.470000000000000000e+02, 5.000000000000000000e+01, 1.412721675530260690e+01, 3.624345299051076807e+01, -3.706697458133720868e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.088000000000000256e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.480000000000000000e+02, 5.000000000000000000e+01, 1.412721675530260690e+01, 3.620736540136960713e+01, -3.345821566722151919e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.088000000000000256e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.490000000000000000e+02, 5.000000000000000000e+01, 1.485168940942070748e+01, 3.479637897227255650e+01, 3.519316183067369708e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.071999999999999886e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.500000000000000000e+02, 5.000000000000000000e+01, 1.458001216412641554e+01, 3.534754685166010546e+01, 7.244098421347813788e-02, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.078000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.510000000000000000e+02, 5.000000000000000000e+01, 1.426305537794975287e+01, 3.595765490468137671e+01, -2.207102826311302390e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.085000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.520000000000000000e+02, 5.000000000000000000e+01, 1.412721675530260690e+01, 3.619461933473314730e+01, -3.218360900357553067e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.088000000000000256e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.530000000000000000e+02, 5.000000000000000000e+01, 1.412721675530260690e+01, 3.616328608264234390e+01, -2.905028379449456910e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.088000000000000256e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.540000000000000000e+02, 5.000000000000000000e+01, 1.412721675530260690e+01, 3.613500336688658621e+01, -2.622201221891914402e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.088000000000000256e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.550000000000000000e+02, 5.000000000000000711e+01, 1.267827144706643949e+01, 3.886629869010067040e+01, -1.544570137167104784e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.120000000000000284e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.560000000000000000e+02, 5.000000000000000000e+01, 1.412721675530260690e+01, 3.595909825113235314e+01, -8.631500643495582104e-02, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.088000000000000256e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.570000000000000000e+02, 5.000000000000000000e+01, 1.412721675530260690e+01, 3.595069481242681064e+01, -7.791156772941519593e-02, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.088000000000000256e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.580000000000000000e+02, 5.000000000000000711e+01, 1.471585078677356151e+01, 3.482314956243317994e+01, 4.609996507932608845e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.075000000000000000e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.590000000000000000e+02, 5.000000000000000000e+01, 1.353858272383168604e+01, 3.710795137505192542e+01, -6.465340988836139058e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.100999999999999801e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.600000000000000000e+02, 5.000000000000000000e+01, 1.353858272383168604e+01, 3.704500624076516857e+01, -5.835889645968591610e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.100999999999999801e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.610000000000000000e+02, 4.999999999999999289e+01, 1.498752803206785345e+01, 3.423136480983513508e+01, 7.811071580970050388e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.068999999999999773e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.620000000000000000e+02, 5.000000000000000000e+01, 1.399137813265549468e+01, 3.620272852152561427e+01, -1.941066541811107271e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.090999999999999659e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.630000000000000000e+02, 5.000000000000000000e+01, 1.353858272383168604e+01, 3.704533838071097307e+01, -5.839211045426595525e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.100999999999999801e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.640000000000000000e+02, 5.000000000000000711e+01, 1.267827144706643949e+01, 3.862535365406912291e+01, -1.303625101135555742e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.120000000000000284e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.650000000000000000e+02, 5.000000000000000000e+01, 1.471585078677356151e+01, 3.462165114098391427e+01, 6.624980722425310997e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.075000000000000000e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.660000000000000000e+02, 5.000000000000000000e+01, 1.326690547853739410e+01, 3.744297498864305140e+01, -7.098804671804450628e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.107000000000000028e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.670000000000000000e+02, 5.000000000000000711e+01, 1.267827144706643949e+01, 3.849382254316623886e+01, -1.172093990232671690e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.120000000000000284e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.680000000000000000e+02, 5.000000000000000000e+01, 1.367442134647883201e+01, 3.648439321560852022e+01, -1.588145620873540054e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.097999999999999687e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.690000000000000000e+02, 5.000000000000000000e+01, 1.281411006971358546e+01, 3.810579592459802711e+01, -9.199059943116137950e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.117000000000000171e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.700000000000000000e+02, 5.000000000000000000e+01, 1.254243282441932728e+01, 3.853314049836954780e+01, -1.075573322788879516e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.122999999999999687e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.710000000000000000e+02, 5.000000000000000000e+01, 1.367442134647883201e+01, 3.627465591365838549e+01, 5.092273986278395004e-02, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.097999999999999687e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.720000000000000000e+02, 5.000000000000000000e+01, 1.267827144706643949e+01, 3.817493048041563952e+01, -8.532019274820744625e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.120000000000000284e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.730000000000000000e+02, 5.000000000000000000e+01, 1.367442134647883201e+01, 3.619654778094371039e+01, 1.290308725774599319e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.097999999999999687e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.740000000000000000e+02, 5.000000000000000000e+01, 1.458001216412641554e+01, 3.448609463211144543e+01, 9.338932037621394677e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.078000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.750000000000000000e+02, 5.000000000000000000e+01, 1.353858272383168604e+01, 3.655848402182498091e+01, -9.706674565666617571e-02, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.100999999999999801e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.760000000000000000e+02, 5.000000000000000711e+01, 1.267827144706643949e+01, 3.818589836207083721e+01, -8.641698091372740365e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.120000000000000284e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.770000000000000000e+02, 5.000000000000000000e+01, 1.367442134647883201e+01, 3.620644785382467745e+01, 1.191307996964917626e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.097999999999999687e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.780000000000000000e+02, 5.000000000000000000e+01, 1.367442134647883201e+01, 3.621804616580471503e+01, 1.075324877164549053e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.097999999999999687e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.790000000000000000e+02, 5.000000000000000000e+01, 1.267827144706643949e+01, 3.812383213279088068e+01, -8.021035798573187270e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.120000000000000284e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.800000000000000000e+02, 5.000000000000000711e+01, 1.267827144706643949e+01, 3.804574109686070216e+01, -7.240125439271405394e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.120000000000000284e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.810000000000000000e+02, 5.000000000000000000e+01, 1.267827144706643949e+01, 3.797525283200123170e+01, -6.535242790676676350e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.120000000000000284e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.820000000000000000e+02, 5.000000000000000000e+01, 1.267827144706643949e+01, 3.791162714918480958e+01, -5.898985962512472980e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.120000000000000284e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.830000000000000000e+02, 5.000000000000000000e+01, 1.326690547853739410e+01, 3.673423597100420324e+01, -1.141449541596117889e-03, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.107000000000000028e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.840000000000000000e+02, 5.000000000000000000e+01, 1.412721675530260690e+01, 3.509726029741885611e+01, 7.755229472785367673e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.088000000000000256e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.850000000000000000e+02, 5.000000000000000000e+01, 1.254243282441932728e+01, 3.818804029420816448e+01, -7.304731186274916466e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.122999999999999687e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.860000000000000000e+02, 5.000000000000000000e+01, 1.340274410118454007e+01, 3.648005849746633800e+01, 1.171974013491227096e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.103999999999999915e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.870000000000000000e+02, 5.000000000000000000e+01, 1.254243282441932728e+01, 3.812833312262115726e+01, -6.707659470404879754e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.122999999999999687e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.880000000000000000e+02, 5.000000000000000000e+01, 1.222547603824266460e+01, 3.866608418755564003e+01, -8.915602257983021861e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.129999999999999716e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.890000000000000000e+02, 4.999999999999999289e+01, 1.294994869236073143e+01, 3.720087160176179708e+01, -1.508202941225299520e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.114000000000000057e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.900000000000000000e+02, 5.000000000000000000e+01, 1.426305537794975287e+01, 3.468781587086422036e+01, 1.049128751186027886e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.085000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.910000000000000000e+02, 5.000000000000000000e+01, 1.136516476147741805e+01, 4.030360572504693550e+01, -1.668770486524354890e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.149000000000000199e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.920000000000000000e+02, 5.000000000000000000e+01, 1.150100338412456402e+01, 3.988268561353598329e+01, -1.383688997660548869e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.146000000000000085e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.930000000000000000e+02, 5.000000000000000711e+01, 1.222547603824266460e+01, 3.836956045563686502e+01, -5.950364938795273950e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.129999999999999716e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.940000000000000000e+02, 5.000000000000000000e+01, 1.254243282441932728e+01, 3.770857365609566614e+01, -2.510064805149986311e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.122999999999999687e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.950000000000000000e+02, 5.000000000000000000e+01, 1.122932613883027209e+01, 4.018250841822577257e+01, -1.411834557056049766e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.152000000000000313e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.960000000000000000e+02, 5.000000000000000000e+01, 1.281411006971358546e+01, 3.702977852614885990e+01, 1.561114041375519790e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.117000000000000171e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.970000000000000000e+02, 5.000000000000000000e+01, 1.122932613883027209e+01, 4.006025398087448508e+01, -1.289580119704756056e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.152000000000000313e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.980000000000000000e+02, 5.000000000000000000e+01, 1.163684200677170999e+01, 3.915934641435458730e+01, -7.961884211262981736e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.142999999999999972e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.990000000000000000e+02, 4.999999999999999289e+01, 1.399137813265549468e+01, 3.460199145903091988e+01, 1.406630408313584546e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.090999999999999659e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.000000000000000000e+02, 5.000000000000000000e+01, 1.136516476147741805e+01, 3.973568229325183410e+01, -1.100847054729253038e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.149000000000000199e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.010000000000000000e+02, 5.000000000000000000e+01, 1.122932613883027209e+01, 3.988695854783677675e+01, -1.116284686667049275e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.152000000000000313e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.020000000000000000e+02, 5.000000000000000000e+01, 1.267827144706643949e+01, 3.702145503597770926e+01, 3.002735169558579109e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.120000000000000284e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.030000000000000000e+02, 5.000000000000000000e+01, 1.122932613883027209e+01, 3.980751349962407915e+01, -1.036839638454350121e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.152000000000000313e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.040000000000000000e+02, 5.000000000000000000e+01, 1.122932613883027209e+01, 3.970656907861204843e+01, -9.358952174423226245e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.152000000000000313e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.050000000000000000e+02, 5.000000000000000000e+01, 1.236131466088977682e+01, 3.746168324625306667e+01, 1.770020928571602870e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.127000000000000313e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.060000000000000000e+02, 5.000000000000000000e+01, 1.122932613883027209e+01, 3.963268491732992516e+01, -8.620110561602012389e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.152000000000000313e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.070000000000000000e+02, 5.000000000000000000e+01, 1.122932613883027209e+01, 3.954876142160037489e+01, -7.780875604306454196e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.152000000000000313e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.080000000000000000e+02, 5.000000000000000000e+01, 1.222547603824266460e+01, 3.757769169128054898e+01, 1.968322704767887510e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.129999999999999716e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.090000000000000000e+02, 5.000000000000000000e+01, 1.122932613883027209e+01, 3.949217168821398616e+01, -7.214978270442578001e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.152000000000000313e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.100000000000000000e+02, 5.000000000000000000e+01, 1.208963741559551863e+01, 3.778506370607049547e+01, 1.252988783339831214e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.132999999999999829e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.110000000000000000e+02, 5.000000000000000000e+01, 1.267827144706643949e+01, 3.667730257703516372e+01, 6.444259758984027808e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.120000000000000284e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.120000000000000000e+02, 5.000000000000000000e+01, 1.104820797530075538e+01, 3.984147002725819675e+01, -8.896780025589555718e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.156000000000000227e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.130000000000000000e+02, 5.000000000000000000e+01, 1.208963741559551863e+01, 3.777338533204108018e+01, 1.369772523634001926e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.132999999999999829e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.140000000000000000e+02, 5.000000000000000000e+01, 1.091236935265360941e+01, 4.002664103840454857e+01, -9.390103910581621971e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.159000000000000341e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.150000000000000000e+02, 5.000000000000000000e+01, 1.091236935265360941e+01, 3.993522105720963111e+01, -8.475904098632428552e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.159000000000000341e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.160000000000000000e+02, 5.000000000000000000e+01, 1.136516476147741805e+01, 3.899119386876722615e+01, -3.563586302446434262e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.149000000000000199e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.170000000000000000e+02, 5.000000000000000000e+01, 1.104820797530075538e+01, 3.955955493681000945e+01, -6.077629121107628318e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.156000000000000227e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.180000000000000000e+02, 5.000000000000000000e+01, 1.032373532118268855e+01, 4.087879672784161755e+01, -1.202532049024302996e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.171999999999999886e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.190000000000000000e+02, 5.000000000000000000e+01, 1.236131466088977682e+01, 3.688493641140408386e+01, 7.537489277061404369e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.127000000000000313e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.200000000000000000e+02, 4.999999999999999289e+01, 1.091236935265360941e+01, 3.971514424114685227e+01, -6.275135938004661185e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.159000000000000341e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.210000000000000000e+02, 5.000000000000000000e+01, 1.050485348471220526e+01, 4.042940779083100011e+01, -9.342612755432069260e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.167999999999999972e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.220000000000000000e+02, 5.000000000000000000e+01, 1.163684200677170999e+01, 3.818468103545254166e+01, 1.784769577757513437e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.142999999999999972e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.230000000000000000e+02, 5.000000000000000000e+01, 1.032373532118268855e+01, 4.070042935814161211e+01, -1.024164679324301330e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.171999999999999886e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.240000000000000000e+02, 5.000000000000000000e+01, 1.032373532118268855e+01, 4.060071894320273600e+01, -9.244542643854224417e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.171999999999999886e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.250000000000000000e+02, 5.000000000000000000e+01, 6.384415264415591373e+00, 4.800583271324777002e+01, -4.390247977663362278e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.259000000000000341e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.260000000000000000e+02, 5.000000000000000000e+01, 1.018789669853554258e+01, 4.034174354812408581e+01, -5.296402466596270564e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.175000000000000000e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.270000000000000000e+02, 5.000000000000000000e+01, 1.050485348471220526e+01, 3.968712358301623766e+01, -1.919770677284473037e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.167999999999999972e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.280000000000000000e+02, 5.000000000000000000e+01, 9.916219453241250648e+00, 4.078839307055480390e+01, -7.046125237960602083e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.181000000000000227e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.290000000000000000e+02, 5.000000000000000000e+01, 1.050485348471220526e+01, 3.959983359732783725e+01, -1.046870820400419566e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.167999999999999972e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.300000000000000000e+02, 5.000000000000000000e+01, 1.050485348471220526e+01, 3.958964149385104037e+01, -9.449497856324580447e-02, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.167999999999999972e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.310000000000000000e+02, 5.000000000000000000e+01, 9.735101289711733941e+00, 4.104500468466256535e+01, -7.801059743742998487e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.185000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.320000000000000000e+02, 5.000000000000000000e+01, 9.735101289711733941e+00, 4.096905528709841349e+01, -7.041565768101515355e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.185000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.330000000000000000e+02, 5.000000000000000000e+01, 1.005205807588839662e+01, 4.029744479688830694e+01, -3.495028727767004462e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.178000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.340000000000000000e+02, 5.000000000000000000e+01, 1.064069210735935123e+01, 3.914345801628270038e+01, 2.158498763579499991e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.164999999999999858e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.350000000000000000e+02, 5.000000000000000000e+01, 9.735101289711733941e+00, 4.088748799438379677e+01, -6.225892840955329355e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.185000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.360000000000000000e+02, 5.000000000000000000e+01, 9.735101289711733941e+00, 4.082687407446749717e+01, -5.619753641792341048e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.185000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.370000000000000000e+02, 5.000000000000000000e+01, 9.599262667064587973e+00, 4.103061368865493108e+01, -6.298763557195181662e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.188000000000000256e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.380000000000000000e+02, 5.000000000000000000e+01, 9.599262667064587973e+00, 4.096929031551300682e+01, -5.685529825775952339e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.188000000000000256e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.390000000000000000e+02, 5.000000000000000000e+01, 1.050485348471220526e+01, 3.919092194068591084e+01, 3.042245746018855668e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.167999999999999972e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.400000000000000000e+02, 5.000000000000000000e+01, 1.091236935265360941e+01, 3.844518368493130822e+01, 6.424469624150808134e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.159000000000000341e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.410000000000000000e+02, 5.000000000000000000e+01, 9.735101289711733941e+00, 4.074765080772585435e+01, -4.827520974375872909e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.185000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.420000000000000000e+02, 5.000000000000000000e+01, 1.064069210735935123e+01, 3.897763581788863974e+01, 3.816720747520130907e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.164999999999999858e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.430000000000000000e+02, 5.000000000000000000e+01, 9.735101289711733941e+00, 4.073780987959439415e+01, -4.729111693061276434e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.185000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.440000000000000000e+02, 5.000000000000000000e+01, 9.735101289711733941e+00, 4.069176829090002911e+01, -4.268695806117639435e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.185000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.450000000000000000e+02, 5.000000000000000000e+01, 9.599262667064587973e+00, 4.090866150627300613e+01, -5.079241733375943202e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.188000000000000256e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.460000000000000000e+02, 5.000000000000000000e+01, 1.195379879294837266e+01, 3.637937132250347361e+01, 1.666829884548148621e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.135999999999999943e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.470000000000000000e+02, 5.000000000000000000e+01, 9.599262667064587973e+00, 4.102149001097801317e+01, -6.207526780425982604e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.188000000000000256e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.480000000000000000e+02, 5.000000000000000000e+01, 9.735101289711733941e+00, 4.070260260246555362e+01, -4.377038921772922198e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.185000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.490000000000000000e+02, 5.000000000000000000e+01, 1.005205807588839662e+01, 4.005693335811431410e+01, -1.089914340027093864e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 4.178000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
